Final Data,category,synthetic,subset
"Overwhelmed with pure gratitude and joy from yesterday ’ s @si_swimsuit brunch hosted by @chelsea_heath 🥰 Us California hopefuls got together SAFELY to get to know one another and I left insanely inspired by the stories and passion that was at that table ! “ Other women are not my competition . I stand with them , not against them ” is the absolute truth . We all are in this to empower one another and spread each other ’ s light ! This isn ’ t about the winning — it ’ s about embracing the journey at hand . Can ’ t wait to see what else this search brings 🥰 #siswimsuit #siswimsearch #siswimsearch2021 #transportwithswimsuit #feelgoodfuel",False,False,train
@flysupplyco 🔥 🔥 🔥,False,False,train
"mix springing forward & a different time zone to make for one sleepy girl kissing her nap time goodbye 👋🏼 ⏰ sunday funday outfit linked on my #liketkit 💛 be sure to follow me on the @liketoknow . it app linked in my bio to shop this exact look , my home decor , beauty faves & more ! ! http://liketk.it/2LjXZ",False,False,train
Just waiting for @letthelordbewithyou to finish getting ready for tonight's wedding since I am always ready before him . #royalproblems #latergram,False,False,train
"Speaking on @jemelehill Suspensions for speaking the truth - and getting punished for it . I have an idea ! Imagine if we could have a network backed by wealthy black celebs / media moguls & movers and shakers where we can have the freedom to truly express our ideas without repercussions . I ’ d love it ! Floyd , Magic , Oprah , Kathy Hughes and Diddy - please form a super network ! Hey - a girl can dream right ? !",False,False,train
"#RHOD is representing in this years #RHAwards ! @brandiredmond and I have been nominated in the Best Friends category and it has just really always been our dream to win an award for taking about poop on tv 🤣 🎉 Click the link in my bio to vote for us in the best friends category and a few of your other favorite #RHOD ladies ... but in other categories 😆 This one is ours ! Vote , vote , vote ! ❤ ️",False,False,train
Never settle for less than the best friend you deserve ❤ Love you @devinbrugman X @loversfriendsla @revolve #revolvearoundtheworld,False,False,train
The secret nachos at @dostoros are seriously 🔥🔥! Steak or Carnitas? Comment below! 💪🏼 #DEVOURPOWER ▶️ YouTube: DevourPowerTV,False,False,train
Quick glam on super babe @emrata tonight 🔥 🔥 👗 @marielwashere @robzangardi 💇 @cwoodhair 💄 @hungvanngo #BAZAAR150,False,False,train
"I had such a wonderful time teaching class this morning ! Great group of yogis and a stunning setting 🌸 If anyone would like to take class with me tomorrow at 2pm in Culver City , please send me an email and I'll give you the details ➡ ️Boldlyflow@gmail.com . Would love to see your lovely faces ! 😊 #inspiredyogis #mermaidpose #pigeonpose #yogaeverydamnday",False,False,train
GoFundMe for @soni_vera Link in her bio ! Let ’ s help her walk again 🙌🏾 ❤ ️,False,False,train
My mother named me Hofit. Which in Hebrew means #bird....She never imagined I would #fly like a #🕊round the #world #captaingolan Back In the #sky...Next stop #losangeles #🛩#✈️,False,False,train
Got it in this morning at @marcus7malufitness I shoulda asked @therock about these crazy Islanders. They way to hyped early in the morning. #SoreAsShit #BackAgainTomorrow #GetSome,False,False,train
I’m excited about this Cast!! Thank you @britterst for always shooting us like Rockstars!! @rupaulsdragrace Follow all these amazing Queens!! #seasonx,False,False,train
Another favourite frame of sandy mamacita @crossandbone - campaign shot by yours truly up at #shinebythree . com,False,False,train
Thank you Philadelphia for a great weekend. We had Lincoln Financial rocking for 3 days straight. See you guys next year. #DoinWhatIDo #NapTime #GetSome,False,False,train
I loved this coat so much that I'm giveaway one to you ! Follow @hugoboss and comment below to win this Fall staple piece ! #hbnyc,False,False,train
"Mediocre love is for those who deny themselves depth of emotion, the key to which is sensuality.",False,False,train
About last night 💫 wearing @storets 💕,False,False,train
Sun is finally out 🖤 @Dior #DiorSaddleBag,False,False,train
Thank you all for entering the #wildbirddad giveaway . I always hate picking a winner because I don't like to disappoint anyone . There were so many amazing photos that were filled with so much love . I couldn't pick my favorite so I made Nate pick for me . We both loved this one so much ! The winner is @renseim CONGRATS ! Email us at info@wildbird.co . Keep tagging #Wildbirddad . We love all the babywearing dads .,False,False,train
🚨 LESS THAN 100 DAYS UNTIL THE ELECTION 🚨 Swipe through to check out the rules and regs for voting by mail in your state ✅ 📫 ✉ ️ because this November it ’ s more important than ever that WE ALL VOTE ! It only takes 30 seconds to request your ballot . So do it . Right now . ( cc : @votesaveamerica ),False,False,train
"haven't done a blue look in a while ! I feel like @bretmanrock tbh FACE / / - @toofaced born this way foundation - @lunatick_cosmetic_labs contour palette to bronze & add color - @anastasiabeverlyhills #abhilluminator in "" so Hollywood "" for the glow BROWS / / - @anastasiabeverlyhills #dipbrow in dark brown - @anastasiabeverlyhills tinted brow gel in espresso - @benefitcosmetics high brow pencil to clean up + highlight EYES / / - @morphebrushes 35K palette for the crease - @morphebrushes 35B palette on the lids - @morphebrushes gel liner in slate - @blackmagiclashes "" moon child "" lashes - @benefitcosmetics roller lash mascara LIPS / / - @anastasiabeverlyhills liquid lipsticks in the shades "" sepia "" and "" Pure Hollywood "" mixed together - @lotusandco "" Marie "" septum clip",False,False,train
"🌿 “ Ven a La Luz ” ✨ ( come into the light ) . Tulum has many things to offer , among which is this new wooden 🌿 sculpture by Daniel Popper that was created for the #ArtWithMe arts and culture festival . This particular art work is part of the attractions in #Tulum beach road . Every time we saw it we were literally in awe by its beauty and the peace 🙌🏼 that it reflects . #ArtWithMeGNP • "" Ven a La Luz "" ✨ ( come into the light ) . Tulum tiene muchas cosas que ofrecer , entre las que se encuentra esta nueva escultura de madera y ramas 🌿 del artista Daniel Popper , creada para el festival de arte y cultura #ArtWithMe . Esta obra de arte en particular es parte de las atracciones en el Tulum beach road cada ves que pasábamos cerca de ella nos emocionaba su belleza y La Paz que refleja . 🙏🏻 #tulummexico #mydsw #dswstylesquad • 📸 : @geri_1221 / shoes : @dsw 👗 : @johnnywas 👡 @dsw",False,False,train
✨ Luchi y Chu ✨ by @myfirstphoto 📸 • Hoy nos despedimos de nuevo 💔 Vienen 2 a 3 veces al año y cada vez que se van lloramos 😂 Pero es que la casa se siente vacía 😔 Nos vemos pronto ♥ ️ • El look de baby chu es de @mimenina . baby 🤤,False,False,train
🌺 so much love for #revolvecollections brands ( especially my girl Pia's @lpathelabel ),False,False,train
Give and love unconditionally . Remember you are connected to source . You can never be depleted . 💗 New website is now up 🙌 Check my story | Wearing @aloyoga,False,False,train
"A thousand thank you’s for your kindness and hospitality, Manila 🙏🏽",False,False,train
"Deepest gratitude to all you legends who flew ( ! ! ? ) / drove / walked all of the distances to come and see the exhibition . This has been such a tremendously personal perspective to throw out in the open . Thank you @fannymoizant @vestiaireco for trusting in my work . [ If you didn't get to stop in , check in on my takeover at @voguemagazine ' s snapchat for mischief from install , opening night and today ]",False,False,train
When the best thing about you is your friends 📷 @kandikamerugh,False,False,train
When I ’ m on the road I always travel with @bradwilliams36 & @geneharding here is a story how Brad almost got fired one night . #GeneIsABulldog #WontTakeNoForAnAnswer #GetSome,False,False,train
"As most of you probably already know , Instagram is changing your feed tomorrow to only show you what they think you wanna see ☹ ️ So if you'd like to stay up to date on my posts please make sure to turn your notifications on so every time I upload you'll be the first to know ! I hope you all had a lovely Easter 💙 UPDATED : Ok so now IG is saying on Twitter that they aren't changing anything ! Woo ! But of course still feel free want to turn on notifications for my page 😘",False,False,train
#onthego is an understatement today | wearing @equipment_fr top and vintage shorts,False,False,train
Our little family . ❤ ️ full photos in @heatworld this week - we took the fur babies to their first pet friendly getaway ! 📷 @liz . gregg @thepetspyjamas,False,False,train
"A visit to @hoagitos in Belmar , NJ is always a DEVOUR-worthy idea . 😁 Love this place ! #DEVOURPOWER 👇🏼 TAG A DEVOURER ! 👇🏼",False,False,train
"Make sure you ’ re following @devour . kitchen for all of our homemade dishes ! 👩‍🍳 👨‍🍳 We made these Creamy Sriracha Shrimp Tacos with a Cilantro Lime Slaw and 100 % recommend them ! 🍤 🌮 🔥 Huge thank you to @gimmedelicious for the recipe on her website . @devour . tacos #DEVOURPOWER — — 👇🏼 INGREDIENTS : 🍤 Shrimp : - 20 medium shrimp peeled and deveined - 2 tablespoons olive oil - 1 teaspoon paprika - 1/2 teaspoon ground cumin - 1/4 teaspoon onion or garlic powder optional - 1/4 teaspoon black pepper optional - 1/4 teaspoon kosher salt 🥬 Cilantro Lime Slaw : - 2 cups cabbage shredded - 1/4 cup red onion thinly sliced - 1/4 cup cilantro minced - 1/2 jalapeno , seeded optional - 1 tablespoon olive oil - 1 tablespoon honey - 2 tablespoons lime juice - salt and pepper to taste 🔥 Creamy Sriracha Sauce : - 1/4 cup ranch dressing or sour-cream or greek Yogurt - 1 tablespoon Sriracha - 6 small corn or flour tortillas — — 👇🏼 DIRECTIONS : - Make the shrimp . Combine shrimp , oil , and spices in a medium bowl . Use right away OR cover and refrigerate for at least 10 minutes or up to 48 hours . Heat a large heavy-duty or cast iron skillet on high heat for 2 minutes . Add a teaspoon of oil to the pan and shrimp . Cook shrimp until pink and cooked through , about 4-5 minutes . - Make the slaw . Combine all the ingredients in a large bowl until mixed through . Use right away or cover with plastic wrap and place in the fridge for up to 24 hours . - Make creamy sriracha sauce . Whisk sriracha and ranch or sour-cream or mayo in a small bowl . Taste and add more sriracha if desired . - Assemble ! Top each tortilla with 4-5 pieces of shrimp and some slaw . Load on the sriracha sauce . - DEVOUR ! 👇🏼 TAG A DEVOURER ! 👇🏼",False,False,train
It's #Friday ! 👊🏼 Yolk up . Photo cred 📷 : @foamini 👈🏼 FOLLOW ! #yolkporn,False,False,train
Gettin all dolled up for today's #SimplyStylistLA using my new favorite mirror from @simplehuman 🔎 👀 💋 #simplystylistLA #SSLA,False,False,train
""" Just because you ’ re not doing what other people are doing , that doesn ’ t mean you ’ re failing or falling behind . You ’ re charting your own course and staying true to yourself , even though it would be easier to join the crowd . You ’ re creating a life you can fall in love with instead of falling in line . You ’ re finding the courage to do what ’ s right for you , even though it ’ s uncertain and scary and hard . Give yourself some credit , because these are all reasons to be proud . "" - Lori Deschene ✨ | 🐸 wearing my favorite @aloyoga 💕 at @yogaworks 💫",False,False,train
A scent can make memories alive 🌸 @yslbeauty #yslbeauty #monparis #followme,False,False,train
< Sparkle Saturday / / 🚨 RED ALERT you can preshop this look and the rest of the holiday collection with me this Tuesday 11/12 from 5-7 pm at the new @nordstrom NYC flagship - the collection hits @nordstrom and online 11/18 ! > PS Check out stories later today for a sneak peek of the rest of Holiday 👀,False,False,train
🌙 | @unif romper @nastygal jacket,False,False,train
"This one ’ s for the hardest workers in the room . The disrupters who outwork all competition and also make weird savage grunts while training . THIS THURSDAY our biggest & most anticipated men ’ s & women ’ s #ProjectRock @underarmour collection drops . And when you receive the training gear , shoot a vid of yourself working out and tag #BendBoundariesCollection to show me how you ’ re killing it . Be ready . #BendBoundariesCollection #ForMenAndWomen DROPS THIS THURSDAY ! !",False,False,train
Hey babes ! I ’ m giving away TWO sets of the #PURROYALTY collections with @purcosmetics ! 💋 ✨ RULES : 1 . Follow @purcosmetics on Instagram 2 . Follow both @mac_daddyy & me @jadeywadey180 on Instagram 3 . Tag 3 friends below The winners will be announced 12.13 . 16 ! Good luck babes !,False,False,train
To everything I ’ ve ever lost : Thank you for setting me free . ( Dad made me delete one of the photos in my cool little slider so reposting the “ approved ” one so he stops yelling at me ) / / @megbatphoto,False,False,train
Dewy Skin Beauty 💧 #ctilburymakeup face • #Hourglass illuminator • #Benefit brows @sephora • #PUR eye polish • #natural,False,False,train
"Becky with the good crease 🔪 😂 tag your makeup buddy ! we're so close to 200k omg ___ FACE / / - @katvondbeauty tattoo lock it foundation - @makeupgeekcosmetics contour pan in warm medium - @beccacosmetics opal highlighter BROWS / / - @anastasiabeverlyhills dipbrow in dark brown - @benefitcosmetics gimme brow to set them EYES / / - @katvondbeauty shade & light eye palette for the crease - @nyxcosmetics jumbo eye pencil in milk for the lid + NYX black bean for the wing - @themakeupshack lashes in "" hustler """,False,False,train
"Aight so a mofo had a weak moment . An itch I was dyin to scratch . Abstained from fried stuff . Prolly had red meat maybe 3 times in the last 7 months . I'd like to chill on starch a Lil more but I'm still battling . But this morn I woke up like "" psssh f % ^ * it , you want some Peanut Butter Capn Crunch get some PB CCrunch "" - - battled back n forth for like 2 hours . Finally @Postmates it . Feelin guilty af . Specially texted "" peanut butter Capn Crunch ... if not that Crunch Berries , if not that REGULAR CAPN CRUNCH "" 35 mins later Phone : Mr Thompson your delivery is coming up Me : 😛 😛 😛 ( grabs generous tip - - cause guilt makes me do this ) PSMTS : * knock knock knock * Me : * opens door * gives tip ( "" Jesus Christ thank you ! ! ) grabs bag PSMTS : everything is fine ? Me : * looks in bag * ( hmmm Maybe he got me mini PBCC in those cylinder packe---wait ... peanut butter ? The fuh - - ! ! ? ? - - - dude where is my CEREAL ! ! ! ? PSMTS : this is the best there is I was told ( Eddie Murphy all teeth smile ) Me : no no no no no n 😡 N 😡 ! ! ! read your order man ! ! ! PSMTS : crunch peanut butt - - - Me : NO PEANUT BUTTER CAPN CRUNCH PSMTS : yes Crunch Peanut Butter ... Me : no no it's a cereal , you never heard of Peanut Butter Capn Crunch ! ? PSMTS : yes I love peanut butter Me : no man , Capn Crunch it's a sweet corn cereal fronted by a fictional navy captain and his pet elephant smedley ! You've never eaten Capn Crunch ! ? It's a popular cereal PSMTS : never heard ... Me : * eyeing that friggin tip of all tips Mad as f * + but deep down knowing this is friggin divine intervention---man ... it was either meditate in daylight ( I fail ) or bitch n rant and make yet another almond snack 😡 😡 😡",False,False,train
"Stay ready , so you don ’ t have to get ready … So if they come for you , you ready . Payback is a Mother . | @breakinginmovie out in theaters May 11th . Tickets available now at : breakinginmovie.com @dzandertraining @dbcfit @drktofficial @xoxofaithhaslem",False,False,train
"I ’ ve declared it summer time in this corner of my house @illesteva ☀ ️ PS @illesteva is taking this time to gift glasses to doctors and nurses around the world every week as a thank you for all of their incredible efforts and are also producing medical goggles to send to hospitals across the country in the next few weeks . Right now , they are running a promotion on their webiste with 25 % off everything with code STAYHOME ♥ ️",False,False,train
"Sunset - last evening 🌾 enjoying long walks by myself, calling a friend, listening to music, a podcast or just nature ..",False,False,train
Still not 100% sure about that bucket hat trend ... swipe right 😂😂😂 don’t forget the 3rd pic🙋🏼‍♀️👍🏻👎🏻?,False,False,train
a year ago today | #baddecisions in @burberry,False,False,train
"KYLIE F * CKING SKIN ! wow . skincare and makeup go hand in hand and Kylie Skin was something i dreamt up soon after Kylie Cosmetics . I ’ ve been working on this for what feels like a lifetime so i can ’ t believe I ’ m finally announcing ! building my makeup line from the ground up has taught me a lot and I ’ m so blessed with that knowledge to apply to my brand new company ! Birthing a whole new team , manufacturing , fulfillment etc separate from my cosmetics line was challenging but here we are ! I got the best of the best for you guys ! Everything is cruelty free , vegan , gluten free , paraben and sulfate free and suitable for all skintypes . Make sure you follow @kylieskin to stay updated . I ’ ll be revealing these amazing products very soon ! the official launch date is 5/22 ! Yay ! ! so much love went into this . it all starts with skin . Stay tuned 💕 can ’ t wait to share . #KylieSkin KylieSkin.com",False,False,train
#PatchBoat chatting it up with @torikelly #hot100fest #CouldveBeenUs @billboard @samsungmobileusa,False,False,train
#bts @katyperry #chainedtotherhythm music video ⭐️⚡️ ⚡️#tbt 👗 @bcompleted 💅🏻 @kimmiekyees 💇 @shonju 💄 @hungvanngo,False,False,train
Complete #hmstudioaw16 look for tonight's #graziaxhm event in Cologne 💯 🌟,False,False,train
Hello #cover sa mojim devojkama ♥ ️ . . @predstavapogledi . . #girlpower . . Photo : @micromaniac Styling : @sixandspark Make up : @nenailic Hair : @sisalavesla 💋,False,False,train
"Flashbacks. File under public places, extreme touch, crowds and close encounters. ♡ ♡ ♡",False,False,train
Soooooo our dumbasses decided to do FEAR FACTOR! I can’t! July 17! @deenanicolemtv @djpaulyd @realronniemagro #wepassedaway,False,False,train
My @uberfr driver just opened the door for me #youknowyourenotinnywhen,False,False,train
"The all-new FOCACCIA SANDWICHES from @paninishoppe are 🔥 ! We custom-made this beast with their housemade focaccia , chicken cutlet , pesto , olive oil , burrata , basil , prosciutto , & a balsamic glaze . 🤤 100 % recommended ! #DEVOURPOWER — — 📖 Recipe Book : Available for preorder ( link in bio ) 👉 TikTok : DevourPower 🙋‍♀ ️ Wing Show : @wingswithmywife 🙋‍♂ ️ Burger Show : @hamburgerswithmyhusband 🍔 Burger Pop-Up : @devour . burgers 🍗 Fried Chicken Pop-Up : @devour . friedchicken 👇 TAG A DEVOURER ! 👇",False,False,train
"I can't thank you all enough for making my new single "" Whatever I Want "" a huge success ❤ ❤ ❤ Click the link in my bio to listen and make sure to #follow me on @spotify for all my new music ! ! ! #newmusic #streaming #spotify #playlist #nicolemichelle #slugga #popartist #newsingle #whateveriwant #itunes #applemusic #googleplay #youtube @illtownsluggaz @wearecreatemusic @wearedcm @dunejewelry @starterofficial @wonderamatv",False,False,train
Had to post it solo before my costar stole the spotlight 😼 ✨ #modelkitty #Toshdisownedmeforthispic,False,False,train
"Our hearts skip a beat for Margay ! We know how badly you all wanted a restock and we are SO stoked about tomorrow ! ⠀ ⠀ ⠀ Did you know that Margay is woven into this beautiful design with 100 % Belgian linen in 3 different colors ? Jacquard weave is 😍 🙌🏽 for oh so many reasons ! Number one , beautiful beautiful designs and comfiest fit ! ⠀ ⠀ ⠀ Margay , we are obsessed with you ! ! Make sure to swipe and enjoy this gallery of goodness ✨ ⠀ ⠀ ⠀ 📸 @marahcotta . clay x 📸 @simplicite . ici x 📸 @charitylikesbeards 📸 @sajdareads ✨ ⠀ ⠀ ⠀ ❣ ️ WEEKLY ENGAGEMENT GIVEAWAY WIN $ 200 ! Like , comment and follow @wildbird ❣ ️",False,False,train
"Just posted a fight video of @dominick_hughes vs me to my YouTube, go and check it out (the link is in my bio) and tell me who you would want to see me fighting next 😁 🎥 @nikita_teterev . . #stunts #choreographed #fightscene #fight #stuntman #kicks #tricking",False,False,train
"I never post about my friend. Personal thing, but I prefer to keep our memories and bond private and quiet. But something about today compelled me as a moving reminder of how fragile life is for all of us. It’s Paul’s birthday and rightfully so, his legacy celebrated around the world. Our friendship was bonded over our daughters, Meadow & Simone and the pride and protection we took being their fathers. And recently, I got a scare when I almost lost another friend on the road. All this stuff got me thinking about how beautiful, yet wildly unpredictable life is. We never know what’s around the corner, so we gotta live as greatly as we can in the honor of our loved ones and ancestors who are no longer with us. Manuia le aso fanau, my friend. #livegreatly #pw",False,False,train
The prettiest picnic with 𝓁𝒾𝓉𝓉𝓁𝑒 𝓂𝒾𝓈𝓈 𝒫𝑒𝓉𝓊𝓃𝒾𝒶 🌼 🌷 🌸 🐱 by @floraltique #kittens,False,False,train
👸🏾♥️♠️ ..... caption this.. :) .... 📷: @kierstenfriesen - - #thepocketqueen #drummerbae #drummerormodel #groovewithme,False,False,train
< on the blog / / link in profile > wearing one of my favorite color combos - red & pink in gramercy park 🔑 #gramercy #colorcrush #floral #summerstyle http://liketk.it/2oypd @liketoknow . it #liketkit,False,False,train
"Guilty Pleasure. 🙈 to this day I still love this movie.. what’s your favorite quote from #lovedontcostathing? 🎥 🍿 s/o #parismorgan ""Tell me who your friends are Yvonne and I'll tell you who you wanna be""",False,False,train
"Miss Rose Byrne @maryrosebyrne looked absolutely stunning tonight at the #TonyAwards in #Delpozo dress , #BrianAtwood heels , #Cartier jewelry & #Oroton clutch . Styling @pennylovellstylist Hair @harryjoshhair & Makeup by me #HungVanngo #RoseByrne #TonyAwards2015",False,False,train
Reunited with gorgeous beauty @amandacarolinecronin for #easterweekend #girlslunch at #artsclub 💅 by @prettlybeauty @beautybybrigit 👓 by @chrispitanguy @chrispitanguy . collections ❤ ️,False,False,train
"dang flabbit my S is backwards ! ! 🥂 was just going to share that this best selling dress is back in stock ! ! 💛 ALSO i have a giveaway for y ’ all ! ! FALL SHOPPING SPREE ! ! 🙌🏼 / / Fall is officially here , so I ’ ve teamed up with a small group of my best bloggers friends to gift TWO WINNERS each with a $ 1,500 shopping spree to the retailer of their choice ! 🙌🏻 💗 ✨ Entering is super easy ! All you have to do is these three steps : _ 1️⃣ like and save this photo 💗 2️⃣ follow @bloggiveaway and everyone they are following ! ( Takes 10 seconds ) 3️⃣ tag 2 friends each in a separate comment in the comments below 💖 Get a bonus entry for liking the last three photos on each bloggers account 💗 Get another bonus entry for following all bloggers on the free @liketoknow . it app - click the link in bio of @bloggiveaway for a link to each of our LTK accounts for easy following ! Comment “ LTK ” if you do this option ! _ Closing : Saturday 10/5 / 19 at midnight PST . The winner will be announced on 10/7 / 19 . By entering , entrants confirm they are at least 18 + years of age , release Instagram of responsibility , and agree to abide by Instagram's terms of use . GOOD LUCK y ’ all ! SHOP THIS DRESS HERE : @liketoknow . it #liketkit http://liketk.it/2FrBo",False,False,train
New @carolinaherrera fragrance campaign with #KarlieKloss ( @karliekloss ) ❤ ️ ❤ ️ #GoodGirlCarolinaHerrera . 🎬 @quentin_jones 👗 @jessicaediehl 💇 @harryjoshhair 💄 @hungvanngo,False,False,train
Last day 😁 reppin the @gymking Jersey got a lot of new stuff to waiting for me at home 😍,False,False,train
"Thank you for having me at the 17th annual @eltonjohn AIDS gala last night in New York 🙏🏻 @ejafdn raised nearly $ 4 million to support HIV / AIDS prevention , treatment , supporting services , and advocacy programs ! #ejafgala18",False,False,train
"Time is free , but it's priceless . You can't own it , but you can wear it ... @ferragamo ❤ ️ #F80 #ferragamo #watch #ferragamoF80 #StereotypemessXFerragamo",False,False,train
@gymking 🦾,False,False,train
"Campaign shoot with this chic today . She is really a fun , mega babe #BehatiPrinsloo @BehatiiPrinsloo ❤ ️ #VictoriaSecretAngel #JoeFresh",False,False,train
This is the #WeekendAtBernie's shot w my two very patient dentists Kellen & Cecy ( @kmori1 & @loveececy ) take care of your teeth y'all . Don't spread out a 15 hour process over like what 6 years now lol . Brush / Rinse / Floss / Scrub teeth tongue gums roof sides---everything . 2 more hours left next month then I will FINALLY be cool 🙄 ) thanks guys ! @jblassociates - - - yeah I don't remember taking this photo 😷,False,False,train
@gymking 🙏🏽,False,False,train
"Y'all tune into @nacionespn2 at 9pm eastern & watch tonight's show, getting my face beat before I go on air.",False,False,train
"Calling out to my LA ( or SoCal ) followers : I'm releasing my new film #FeedTheMovie on July 18 , and want to watch it with some of you ! ! Life presents us with many different kinds of challenges : academic , physical , emotional , mental . This film is based on my own struggle with anorexia , the issues I've faced and the power that comes with finding support . Watch the trailer ( link in bio ) and then share a post about a challenging time you or someone close to you have experienced , and how you have supported one another using the hashtag #FeedTheMovie and the #HereForYou for a chance to watch the film with me on release night in LA . Can't wait to see you there !",False,False,train
"We did it! Even w a sneaky toddler running around and 4 #quarantined crazies surrounding me 🤪. If this is the only thing I get done for a month, I call it victory. 🤜🏻🤛🏻 . For all the details on the girls’ closet sitch, follow me on LIKEtoKNOW.it, and for more tips on dealing w small closet madness head to my stories! http://liketk.it/2LILX #liketkit @liketoknow.it #LTKfamily #LTKkids #LTKhome @liketoknow.it.family #closetorganization #kidscloset #organization #momblogger #mama",False,False,train
All the silky things 💙 behind the scenes from the @daniellebernstein Summer collection that launches next week • excited to highlight all the beautiful women that will be wearing this as part of our pledge of 100 % of our marketing budget to support Black creators,False,False,train
"What is GREATNESS ? ⠀ Join me for a one-day only , special broadcast event ... ⠀ Learn what GREATNESS really is … And what it takes to achieve it . ⠀ Space is limited so grab your spot today [ LINK IN BIO ]: https://buff.ly/2K9qVFz",False,False,train
New post up for part 1/3 in a collab with @mywardrobe_uk,False,False,train
"controlling everything is impossible so learning to take ownership over what you can is key! last night i fell asleep before 9pm for the first time i can remember. it was amazing. until the little monster wanted to wake up at 2:30am 😂 the only thing i can control in this situation is my attitude towards it. i can choose to be mad that she wants to have a midnight chat and roll around on the floor crinkling up paper or i can ride with it. i can choose to enjoy the moment for what it is, exhaustingly cute. these kinds of moments aren’t always my favorite, and they make me forget important things like my name, where we currently are in the world, and words in sentences but it just is what it is. there is something to appreciate in the process of watching her become more real just as there is a process to this practice. a process that helps me appreciate more and more how valuable things take time. that most good things don’t happen fast and it is meant to be that way. make the hard part of the journey fun, you will thank yourself for it later ✌🏼 #yogaflow #yogavideo #yogapractice",False,False,train
off to go jump on some trampolines,False,False,train
"SEXY SKULL 💀 🔥 I teamed up with @covergirl to create this dark , glam skull makeup tutorial . When they asked me to do a Halloween look , y'all know I wanted to do the MOSTTT with the products 😂 Make sure you check out my tutorial on the CoverGirl YouTube channel to learn how I created this look using all drugstore products ! 🔥 YouTube.com/CoverGirl",False,False,train
"After my LIVE interview on last night ’ s #ManningCast on @NFL ’ s Monday Night Football , there ’ s been tons of worldwide speculation in the world of science ~ that I am the “ mystery buyer ” of the original T-REX skull , known as STAN . I am not the mystery buyer . In my home office , this is my REPLICA CAST of STAN that I had made and purchased from my friends at The Black Hills Institute of Geological Research and Paleontological Excavations ⛰ 🦖 * swipe left and you ’ ll meet my team 👏🏾 👏🏾 The original STAN was found in 1987 , by amateur paleontologist , Stan Sacrison and finally excavated in 1992 . In science , this T-REX skull is considered to be the most perfectly preserved skull ever found . Bones of this beautiful beast were perfectly pristine . This is why STAN is so extraordinary and special . In 2020 , STAN was auctioned and sold for $ 31.8 million to an anonymous buyer and never seen again . That buyer was not me . My love , respect , fascination and curiosity for paleontological & archeological science runs deep - and if I was the proud owner of the real STAN , I sure as hell wouldn ’ t keep him in my office 🤣 🦖 I ’ d keep him in a museum , so the world could enjoy , study and learn from him . * some cool paleontology history for you guys ~ based on anatomical research , STAN had some BRUTAL fights during his lifetime . Multiple bites and punctures from another T-Rex all over his skull as well as at the base of his skull that resulted in a broken neck , which STAN SURVIVED but his vertebrae were fused , resulted in loss of mobility and great pain for the rest of his life . STAN ’ s a fucking bad ass . And reminds me of myself . Not because I ’ m a bad ass , but because I ’ m 67 MILLION YEARS OLD TOO 😂 🦖 Cheers to the Cretaceous Legend himself … STAN #itsaboutdriveitsaboutpower 🦖 🥃",False,False,train
It's been great hanging with my bestie @corporatebarbie_ All week . Since we're no longer next door neighbors like we were when I briefly lived in the A - we haven't been able to spend much time together so this was great ! #FantasticVoyage2017,False,False,train
< a fancy date night / / wearing my @official_mikimoto Ginza special edition necklace and earrings . Reflecting on some of my favorite pieces I discovered in the Ginza flagship in my instagram stories . Thank you @official_mikimoto for such an amazing experience ! ❤ ️ > #tbt #mikimoto #pearlmonth,False,False,train
Happiness is found when you ’ re happy with who you are 🥰 @prettylittlething,False,False,train
Life begins at the end your comfort zone ⚖ / La vida comienza al final de tu zona de confort 🙏🏻 | | 📸 @oyuelaphoto,False,False,train
"Make sure to check out the season premier of #TheLastDriveIn tonight at 9p on @shudder ! Join me , #Ralphus , #Sardu and the legendary @joebobbriggsofficial to have an in-depth discussion about one of my favorite horror films of all time , #BloodSuckingFreaks ! And don ’ t forgot to Use the promo code JERICHO for a free 30 day trial of the #Shudder app ! ! @dianaprincexo @realeliroth @gabrielroth @richardchristy1974",False,False,train
"After years of traveling and exploring new places , I've learned the importance of a stylish comfortable shoe . Currently wearing the Stellato by @mgemi , and I'll be taking over their snapchat ( m.gemi ) tomorrow to show you even more . #lovemgemi http://liketk.it/2orAh @liketoknow . it #liketkit",False,False,train
Shoutout to my man @Terrellowens for opening his NFT Gallery & Museum ! Check out www.81.gallery to experience it yourself 🍿 😎 #getchapopcornready,False,False,train
Good morning Berlin ! ☀ ️Our view at the @hoteladlonberlin is surreal 😳 🙏 | photo by @19jeremy98,False,False,train
On the road for the next month . Tour with @palayeroyale starts this week . What show am I seeing you at ? Swipe to see all the dates ⭐ ️,False,False,train
"When @ronnykobo designs a dress for @intermixonline ’ s 25th anniversary , you make the shoulders puffier , the neckline lower , and the dress shorter - of course 😏 ! Haha all about that custom baby .",False,False,train
I made Oreos . One week til @insatiable 👅,False,False,train
Gonna be at Obscura tonight in Cincinnati to be a part of my boy @employee96 celebrity event . Looking for forward to helping out with his worthwhile charity . #GivingBack #Cincinnati #ImGoingtoTellPplImRexBurkhead,False,False,train
Organized Ivy ’ s drawers and armoire today . Armoire and crown by RH baby & Child ( I hand brushed with it with gold to give it that distressed / antique look ) Clothes and shoes by @ittybittytoes Tap photo for other details,False,False,train
